Bankrupt, ROA(B) before interest and depreciation after tax, Total debt/Total net worth, Debt ratio %, Retained Earnings to Total Assets
0,0.528293806,0.009197603,0.14850198,0.934763176
0,0.642914503,0.007656462,0.134867128,0.943411375
0,0.642486214,0.001955152,0.051969647,0.958702652
0,0.595053268,0.016189278,0.189557699,0.946464813
0,0.55688206,0.003213599,0.076790519,0.955668573
0,0.63643664,0.002315359,0.059618466,0.957744305
0,0.551260774,0.004999134,0.104483478,0.939776016
0,0.568071096,0.003474407,0.081325392,0.945217743
0,0.553455752,0.005012812,0.104664873,0.939719154
0,0.528079662,0.010851822,0.160806603,0.937753404
0,0.54167782,0.011805689,0.167004263,0.931243378
0,0.531238289,0.002360043,0.060525441,0.929525857
0,0.580919749,0.004188439,0.092813738,0.94303161
0,0.509020826,0.008620359,0.143664782,0.934911035
0,0.565233685,0.011746414,0.166641473,0.937185685
0,0.633385085,0.003403277,0.08008586,0.960503507
0,0.582365223,0.012650124,0.172053088,0.942943499
0,0.592911826,0.003140645,0.075490522,0.94509359
0,0.65720863,0.000717679,0.021434834,0.992264644
0,0.52850795,0.007515115,0.133506666,0.928822625
0,0.559237647,0.023611377,0.214015781,0.934360677
0,0.589217838,0.004876025,0.102790459,0.942619685
0,0.522833128,0.00424133,0.093630015,0.932132014
1,0.510091547,0.01694161,0.192671645,0.917495676
0,0.500990417,0.010005563,0.154760105,0.926272265
0,0.535199957,0.008971448,0.146627566,0.933821722
0,0.607848386,0.004164729,0.092450948,0.944009436
0,0.597997751,0.001934178,0.051485927,0.946497748
0,0.602923069,0.016104469,0.189194909,0.939452154
0,0.529953424,0.011336963,0.164011246,0.938723936
0,0.541303068,0.006796524,0.126160172,0.936855424
0,0.627656727,0.003972314,0.089488164,0.95941212
0,0.570694363,0.001472747,0.040904556,0.93778917
0,0.55864875,0.001853017,0.04970221,0.936165345
0,0.585577386,0.004463838,0.096925356,0.939830891
0,0.521066438,0.010216216,0.156301962,0.931750965
0,0.54954762,0.005269973,0.108111376,0.933689965
0,0.622570801,0.002006219,0.053058016,0.952200326
0,0.576422721,0.007982929,0.137981074,0.938496381
0,0.559880079,0.001939649,0.051606857,0.93336489
0,0.643985224,0.002065494,0.054358013,0.955119453
0,0.577011617,0.005424087,0.110076488,0.949998183
0,0.504791477,0.002647298,0.066269613,0.92849844
0,0.594678516,0.003311174,0.078483538,0.946183059
0,0.580598533,0.003859236,0.087674215,0.936733379
0,0.547620322,0.00684212,0.126643892,0.936780929
0,0.584078377,0.001371524,0.038425492,0.94590235
0,0.557792173,0.004948978,0.103788131,0.936230705
0,0.55891643,0.007086514,0.129183421,0.93684036
0,0.504416725,0.004995486,0.104453245,0.927970801
0,0.570212538,0.003269226,0.077757959,0.94767734
0,0.522833128,0.012639181,0.171992623,0.935454202
0,0.623587987,0.00188767,0.050488255,0.949181434
0,0.501954066,0.016453734,0.190676301,0.927460918
0,0.510038011,0.006916897,0.127429936,0.933780865
0,0.575298464,0.005957559,0.116667171,0.938612631
0,0.605706944,0.003925806,0.088732352,0.948108929
0,0.546710209,0.020475292,0.205187895,0.908105163
0,0.507039991,0.00915292,0.14813919,0.931785421
0,0.549815301,0.001899525,0.050730115,0.937209712
0,0.609882756,0.006234782,0.119932279,0.947562626
0,0.536538359,0.005922906,0.116243916,0.9273498
0,0.592965362,0.007703882,0.135350848,0.92107034
0,0.526366508,0.008799095,0.145206639,0.919351273
0,0.558327534,0.01989896,0.203343713,0.935894835
0,0.591038064,0.01234372,0.170269371,0.945793109
1,0.531987794,0.006237518,0.119932279,0.927387952
0,0.568392312,0.004783921,0.101520694,0.943312578
0,0.533219123,0.003555568,0.082685854,0.943452422
0,0.575940896,0.008886639,0.145932219,0.94098155
0,0.798222603,0.003039422,0.07364634,0.975061896
0,0.559505327,0.002430261,0.061946368,0.955243844
0,0.511697628,0.008680546,0.144178734,0.919577713
0,0.52117351,0.010309231,0.156997309,0.933476695
0,0.553188072,0.015683163,0.187350727,0.93432826
0,0.54574656,0.009806765,0.153278713,0.930812983
0,0.574441887,0.016029692,0.188862351,0.94065004
0,0.562289202,0.006243902,0.120022977,0.940158436
0,0.55104663,0.002712956,0.067539378,0.937020929
0,0.519085604,0.004172024,0.092571878,0.93173031
0,0.513946143,0.012256176,0.169755419,0.93051773
0,0.556453772,0.015936676,0.188469329,0.937509595
0,0.627817335,0.005272709,0.108141609,0.950506124
0,0.561753841,0.01467367,0.182694924,0.935564789
0,0.604047326,0.004888792,0.102971854,0.947077736
0,0.530435248,0.007230597,0.130664812,0.931710965
0,0.492371112,0.008604857,0.143543852,0.899061424
0,0.536163606,0.005619238,0.112555552,0.924144819
0,0.569837786,0.003983257,0.089639326,0.940251658
0,0.527704909,0.005580937,0.112071832,0.93274273
0,0.565661973,0.006806555,0.126250869,0.942872817
0,0.677391723,0.001194612,0.034041781,0.990980598
0,0.537127255,0.005920171,0.116213683,0.940410908
0,0.582739975,0.007268897,0.131057835,0.945029784
0,0.439263344,0.018111601,0.197176286,0.904265655
0,0.528936239,0.006225663,0.119811349,0.931987718
0,0.58878955,0.003659526,0.084409106,0.944232484
0,0.506129878,0.005695839,0.113492759,0.927737955
0,0.556239627,0.001125307,0.032288297,0.939381137
0,0.554687082,0.001233825,0.035039453,0.973594054
0,0.575726752,0.003529122,0.082232367,0.964884382
0,0.631939611,0.036464859,0.237597122,0.937403237
0,0.613844424,0.006200129,0.119509024,0.951576468
0,0.534878741,0.002613557,0.065604499,0.942003039
0,0.551260774,0.004779361,0.101460229,0.941507546
1,0.451469565,0.022636537,0.21144602,0.908281141
0,0.592537074,0.009005189,0.146929891,0.945990699
0,0.571979228,0.021516702,0.208301841,0.936524167
0,0.527330157,0.005780647,0.114520664,0.932966816
0,0.567375127,0.0097712,0.153006621,0.934428339
0,0.535039349,0.002658241,0.066481241,0.935677154
0,0.525991755,0.00493074,0.103546271,0.926510962
0,0.519460357,0.010974019,0.16162288,0.928171285
0,0.525349323,0.008717935,0.144511292,0.926173154
0,0.557203276,0.011131781,0.162681017,0.935867384
0,0.573531774,0.004964481,0.103999758,0.950157773
1,0.436961293,0.011326932,0.163950782,0.91223093
0,0.481182076,0.006857622,0.126795054,0.91997767
0,0.66074201,0.001338695,0.03766968,0.960207216
0,0.578938915,0.00476933,0.101309067,0.946234435
0,0.587129932,0.005839922,0.115246244,0.942435059
0,0.571497404,0.01203914,0.16842519,0.935638779
0,0.549815301,0.00804038,0.138495027,0.939309839
0,0.565769045,0.004824045,0.102095111,0.951231989
0,0.545532416,0.008206349,0.140006651,0.940692863
0,0.590716848,0.00295735,0.072134716,0.955433432
0,0.580437925,0.004529496,0.097892796,0.941918999
1,0.522297768,0.0051496,0.106509055,0.913850197
0,0.66861181,0.001273949,0.036037125,0.957007784
0,0.595963381,0.004119133,0.091755601,0.951136434
0,0.521387655,0.002060934,0.054237083,0.931453196
0,0.548637507,0.009101852,0.147715936,0.93530783
1,0.488516516,0.018052326,0.196934426,0.884894515
0,0.479308314,0.006090699,0.11823926,0.922126469
0,0.554044649,0.004294221,0.094416059,0.942199743
0,0.610418117,0.007947364,0.137648517,0.946166387
0,0.539804058,0.004494843,0.097378843,0.921216955
0,0.659135928,0.003433371,0.080630045,0.949297497
0,0.526634188,0.006120793,0.11860205,0.933059504
0,0.460677766,0.013653234,0.177555401,0.918351566
0,0.614219177,0.001541141,0.04253711,0.945355221
0,0.530863537,0.006346036,0.121202044,0.93439231
1,0.505166229,0.011251242,0.163467062,0.912694436
0,0.544729375,0.005970326,0.116818333,0.93673597
0,0.479522458,0.008518225,0.14278804,0.89679543
1,0.548851652,0.01604793,0.188953049,0.934524899
0,0.583543016,0.005175134,0.106841612,0.951492184
0,0.584613737,0.010264547,0.156664752,0.943423634
0,0.575459072,0.00734641,0.131843879,0.942910886
0,0.557685101,0.001516519,0.041932461,0.939379998
0,0.553884041,0.000425866,0.013090667,0.936689508
0,0.595749237,0.006290409,0.120536929,0.935300572
0,0.523314953,0.010450579,0.157994981,0.936486236
0,0.54344451,0.00554902,0.11167881,0.934834426
0,0.715937684,0.002297121,0.059255676,0.970990875
0,0.525188715,0.002664624,0.066602171,0.933478254
0,0.517158306,0.018713466,0.199322792,0.930497565
0,0.581508646,0.006585871,0.123862503,0.944139343
0,0.548583971,0.014482167,0.181757717,0.937464847
0,0.626318325,0.001847546,0.04958128,0.957097799
0,0.624658708,0.002556106,0.064485897,0.945085789
0,0.640023556,0.001333224,0.037518517,0.965084927
0,0.51887146,0.004607921,0.099011398,0.931121745
0,0.620536431,0.002090116,0.054871965,0.947134458
0,0.499330799,0.007445809,0.132811319,0.927677752
0,0.52674126,0.021507583,0.208301841,0.930805995
0,0.533754484,0.010997729,0.161774042,0.937890015
0,0.494405482,0.002192251,0.057048705,0.924300111
0,0.591734033,0.006003155,0.117211355,0.941119727
0,0.643235719,0.00490247,0.103153248,0.9457171
0,0.546442529,0.012671099,0.172174018,0.934140261
0,0.630547674,0.001558468,0.042930133,0.952707543
0,0.521334119,0.015019287,0.184327478,0.933637814
0,0.600995771,0.001945121,0.051727787,0.949520948
0,0.508431929,0.007681996,0.135108988,0.910870175
0,0.551421382,0.005104916,0.105904405,0.937226919
0,0.540660635,0.007846141,0.136681077,0.928037417
0,0.589431982,0.003465288,0.08117423,0.952162869
0,0.573638846,0.004012439,0.090092814,0.941218405
0,0.584506665,0.006543923,0.123409015,0.942646639
0,0.593393651,0.001682488,0.045832452,0.946808329
0,0.565073077,0.010792548,0.160383348,0.935727145
0,0.541249532,0.009316153,0.149439187,0.931994298
0,0.629423417,0.002474945,0.062853342,0.970437218
0,0.626425398,0.005205227,0.107234634,0.940242199
0,0.599068473,0.00664241,0.124467152,0.945381552
0,0.578296483,0.002691982,0.067116123,0.94014745
0,0.545960705,0.010621107,0.159204281,0.93716113
0,0.539215161,0.011547616,0.165371708,0.931770145
0,0.565822582,0.003873827,0.087885842,0.943239357
0,0.588093581,0.007029975,0.128609003,0.938582631
0,0.57942074,0.004741973,0.100916044,0.93630975
0,0.577011617,0.004514905,0.097681168,0.948915818
0,0.553723433,0.001713494,0.046527799,0.939391051
0,0.616092939,0.007521498,0.133567131,0.949411764
0,0.580652069,0.002598966,0.065302174,0.943251032
0,0.515498688,0.008474453,0.142395018,0.945622168
0,0.543016221,0.004957185,0.103909061,0.9480623
0,0.5563467,0.013380571,0.176104242,0.942710057
0,0.411745811,0.000596394,0.018018563,0.920396053
0,0.602601852,0.001665162,0.045439429,0.949480626
0,0.609722148,0.000519793,0.015841824,0.958938248
0,0.485464961,0.007652815,0.134836896,0.90811391
0,0.564162964,0.005469683,0.110681138,0.939097145
0,0.624979924,0.003300231,0.078302143,0.947772373
0,0.51913914,0.004515817,0.097681168,0.931087777
0,0.487981155,0.009535013,0.151192672,0.936561878
0,0.569248889,0.001006757,0.029204583,0.940383045
0,0.578938915,0.007540649,0.133748526,0.93928696
0,0.618609133,0.00204452,0.053904526,0.955927066
0,0.560522512,0.008134307,0.139371769,0.952563609
0,0.535467637,0.010530827,0.158569399,0.931720617
0,0.571979228,0.004438304,0.096562566,0.941020351
0,0.562824562,0.010539947,0.158629864,0.93987661
0,0.552224423,0.007772276,0.13598573,0.936751051
0,0.552920392,0.020171623,0.204220455,0.936574408
0,0.60426147,0.001750882,0.047404541,0.945023866
0,0.577761122,0.008220939,0.140157814,0.941156887
0,0.646822635,0.004317931,0.094778849,0.965737479
0,0.659617753,0.005378492,0.109502071,0.954453127
0,0.592162321,0.000957514,0.027934819,0.948592255
0,0.567321591,0.001252975,0.035523173,0.936894716
0,0.565608437,0.009469355,0.150678719,0.949775216
0,0.636543712,0.004602449,0.098950933,0.970227146
0,0.60956154,0.004137371,0.092027693,0.943097785
0,0.393115263,0.009192132,0.148441515,0.895463964
0,0.566411478,0.001428063,0.039816186,0.93810533
0,0.53611007,0.008748028,0.144753152,0.936778213
0,0.644788265,0.00464075,0.099495117,0.955142248
0,0.561539697,0.003585661,0.083199807,0.938682775
0,0.623802131,0.004619776,0.099192793,0.945618993
0,0.561164945,0.010103138,0.155485685,0.934498079
0,0.559826543,0.000612809,0.018502283,0.956343571
0,0.435837036,0.009024339,0.147081053,0.878671672
0,0.618662669,0.007909975,0.137285727,0.943071347
0,0.554740618,0.013222809,0.175257732,0.939722296
0,0.548851652,0.002074613,0.054539408,0.94436067
0,0.551635527,0.000523441,0.015962754,0.940017947
0,0.592269393,0.000688498,0.020648789,0.9513059
0,0.546121313,0.009172982,0.148290353,0.935905868
0,0.502703571,0.007454928,0.132932249,0.931412963
0,0.540446491,0.009934433,0.154246153,0.937512154
0,0.541303068,0.007810576,0.13634852,0.939112241
0,0.549172868,0.01129775,0.163769387,0.917197512
0,0.522190695,0.011946124,0.167881005,0.933912433
0,0.565340757,0.008186287,0.139825256,0.940198791
0,0.581401574,0.010739657,0.160020558,0.944994485
0,0.576101504,0.010642081,0.159355443,0.940434513
0,0.472562771,0.00024257,0.007588354,0.942402466
0,0.534718133,0.026154716,0.220062279,0.934375111
0,0.532362546,0.008516401,0.142757808,0.939421567
0,0.472348627,0.004820398,0.102034646,0.916659038
0,0.563681139,0.006228399,0.119841582,0.939684195
0,0.535039349,0.010384921,0.157541494,0.933444541
0,0.552331495,0.001986157,0.052634761,0.939157178
0,0.576958081,0.001215586,0.034585966,0.940924725
0,0.603833182,0.002122945,0.055597545,0.953558122
0,0.577546978,0.003469847,0.081234695,0.942613828
0,0.557203276,0.001148105,0.032862714,0.938025757
0,0.587879437,0.005309186,0.108595096,0.961869381
0,0.512875422,0.006202865,0.119539257,0.92369844
0,0.590020879,0.000714944,0.021344136,0.946598075
0,0.518014883,0.00535387,0.109199746,0.935771145
0,0.613844424,0.01533937,0.18580887,0.940419088
0,0.542427325,0.010296464,0.156906612,0.935337768
0,0.602120028,0.00171167,0.046497566,0.946831831
0,0.542695005,0.005072999,0.10548115,0.937910835
0,0.613683816,0.014084571,0.179792605,0.940982054
0,0.584613737,0.002970116,0.072376576,0.94397368
0,0.559773007,0.015262769,0.18544608,0.937396535
0,0.584667273,0.00588187,0.115760196,0.945598308
0,0.561914449,0.000976664,0.028418539,0.940206279
0,0.5150704,0.01032291,0.157088007,0.921778934
0,0.580866213,0.011018703,0.161925205,0.939679481
0,0.555864875,0.013667825,0.177646098,0.938460518
0,0.600567482,0.009487593,0.150799649,0.954352652
0,0.485625569,0.005310098,0.108595096,0.926434052
0,0.574763103,0.012577171,0.171629833,0.941838427
0,0.493495369,0.00867781,0.144178734,0.890631751
0,0.606242304,0.005721373,0.113825317,0.946843067
0,0.546281921,0.002266116,0.058590561,0.936001188
0,0.568606456,0.004285102,0.09429513,0.940311195
0,0.526420044,0.006293145,0.120597394,0.931999826
0,0.581990471,0.003999672,0.089911419,0.940617899
0,0.546442529,0.022116744,0.210025093,0.937124205
0,0.603458429,0.002307152,0.059437071,0.950086346
0,0.532255474,0.00277679,0.068748677,0.934440591
0,0.577975266,0.000602778,0.01823019,0.957690863
0,0.573210557,0.00954778,0.151283369,0.936456831
0,0.569141817,0.010456962,0.158055446,0.936180961
0,0.578135875,0.008601209,0.14351362,0.933587262
0,0.567214519,0.014601629,0.182332134,0.945153529
0,0.540446491,0.010584631,0.158932189,0.932338344
0,0.511858237,0.013705213,0.177827493,0.923037469
0,0.604100862,0.00119826,0.034162711,0.937857566
0,0.530810001,0.00444104,0.096592799,0.930828979
0,0.588468333,0.019968265,0.203555341,0.940326406
0,0.59312597,0.005077559,0.105541615,0.945015072
0,0.662562236,0.011154579,0.162832179,0.956949599
0,0.526098828,0.009026163,0.147081053,0.930735712
0,0.526098828,0.007006265,0.128367143,0.934060067
0,0.551207238,0.005999508,0.117181123,0.930712591
0,0.563681139,0.018200057,0.197478611,0.941831377
0,0.550671878,0.00308593,0.07449285,0.937223716
0,0.529150383,0.012830684,0.173080993,0.938252005
0,0.528936239,0.002088292,0.054841733,0.934270123
0,0.494244874,0.001529286,0.042265018,0.927499178
0,0.557631565,0.007188648,0.130241558,0.938754919
0,0.620643503,0.002508686,0.063518457,0.953123103
0,0.616895979,0.0069707,0.127974121,0.940484965
0,0.591948177,0.008494515,0.142576413,0.953228701
0,0.504095508,0.004685434,0.10013,0.928395293
0,0.56828524,0.004853227,0.102488134,0.947693201
0,0.536324214,0.004322491,0.094839314,0.93387419
0,0.53204133,0.0099472,0.15433685,0.931450416
0,0.522993736,0.010465169,0.158085679,0.937392596
0,0.52797259,0.011460984,0.164827524,0.935668565
0,0.546121313,0.001290364,0.03646038,0.935299514
0,0.585363242,0.003049453,0.073827735,0.946607398
0,0.635580063,0.004623424,0.099253258,0.94910663
0,0.609400932,0.006085228,0.118178795,0.947752573
0,0.538786873,0.010603781,0.159083351,0.93641791
0,0.544140479,0.003403277,0.08008586,0.934363318
0,0.478451737,0.008073209,0.138797352,0.921538866
0,0.536913111,0.001873991,0.050155697,0.914232619
0,0.52797259,0.003744335,0.0857998,0.927521695
0,0.527437229,0.007888089,0.1370741,0.932965423
0,0.558541678,0.008364111,0.141427578,0.93735994
0,0.550564805,0.010932983,0.161350788,0.947347784
0,0.635044703,0.00563474,0.112736947,0.954282717
0,0.534985813,0.017410336,0.194515827,0.937504671
0,0.544461695,0.009033458,0.147141518,0.938603216
0,0.561379089,0.015067619,0.184569338,0.92814755
0,0.559023502,0.006953374,0.127822959,0.938213791
0,0.586380427,0.023022278,0.212504157,0.95026244
0,0.538305048,0.016486563,0.190797231,0.942266696
0,0.590395631,0.003012977,0.073162621,0.954915635
0,0.535092885,0.003848293,0.08749282,0.938595529
0,0.576529793,0.008421561,0.14194153,0.942864746
0,0.555329514,0.007713913,0.135441545,0.93622865
0,0.538519193,0.003339443,0.078997491,0.948849418
0,0.496225708,0.003042158,0.073706805,0.914753251
0,0.546281921,0.011619657,0.165825196,0.934959697
0,0.5229402,0.002920873,0.071469601,0.94116727
0,0.429894534,0.008194494,0.139915954,0.913680501
0,0.548851652,0.045804722,0.247845935,0.934233543
0,0.634616414,0.000797016,0.023611573,0.951143615
0,0.510733979,0.006471881,0.122592738,0.929483917
0,0.542427325,0.000383917,0.011881368,0.934810242
0,0.550511269,0.004861434,0.102609064,0.939567567
0,0.536913111,0.005395818,0.109713698,0.939824084
0,0.583435944,0.00390392,0.088399794,0.952201477
0,0.610578725,0.001394322,0.038999909,0.962225548
0,0.537716152,0.006379777,0.121564834,0.936692116
